,year,sample,yearSampleLabel,Cohort,CohortLabel,stattype,subject,grade,scale,jurisdiction,jurisLabel,variable,variableLabel,varValue,varValueLabel,value,isStatDisplayable,errorFlag
767,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,241.671245223046,1,0
768,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,34.1811431771767,1,0
769,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,34.3720862857913,1,0
770,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,3.44388509931248,1,0
771,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,44.4698331414776,1,0
772,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,231.496137336298,1,0
773,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,26.2025608509343,1,0
774,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,WV,West Virginia,TOTAL,All students,1,All students,31.0092058291175,1,0
775,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,8.91069442984866,1,0
776,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,39.3022420166616,1,0
777,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,245.843439854955,1,0
778,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,38.8915691796685,1,0
779,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,WY,Wyoming,TOTAL,All students,1,All students,28.1326303480854,1,0
